RecipeID,Description,Status,Release,Comments,Approved,Approved By,Recipe Request,Request Single Recipe,Request Recipe Range
1629,Solid Celdon Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1630,Brilliant Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1631,Charged Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1632,Frosty Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1633,Hardened Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1634,Plated Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1635,Scored Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1636,Searing Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1637,Solid Koujia Leggings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1638,Brilliant Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1639,Brilliant Celdon Breastplate,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1640,Frosty Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1641,Hardened Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1642,Plated Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1643,Scored Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1644,Searing Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1645,Solid Celdon Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1646,Brilliant Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1647,Charged Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1648,Frosty Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1649,Hardened Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1650,Plated Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1651,Scored Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1652,Searing Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1653,Solid Koujia Sleeves,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1654,Crushed Verdalim Plant,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1655,Crushed Berimphur Plant,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1656,Crushed Hennacin Plant,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1657,Vial of Verdalim Dye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1658,Vial of Hennacin Dye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1659,Vial of Berimphur Dye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1660,Verdalim Dye Pot,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1661,Berimphur Dye Pot,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1662,Hennacin Dye Pot,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1663,Fenmalain Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1664,Caulnalain Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1665,Shendolain Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1666,Fenmalain Soul Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1667,Caulnalain Soul Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1668,Shendolain Soul Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1669,Fenmalain Portal Gem,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1670,Caulnalain Portal Gem,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1671,Shendolain Portal Gem,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1672,Shendolain Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1673,Fenmalain Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1674,Caulnalain Crystal Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1675,Crystal-tip Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1676,Crystal-tip quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1677,Crystal-tip Atlatl Dart,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1678,Brimstone,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1679,Cadmia,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1680,Cinnabar,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1681,Cobalt,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1682,Colcothar,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1683,Gypsum,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1684,Quicksilver,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1685,Realgar,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1686,Stibnite,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1687,Turpeth,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1688,Verdigris,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1689,Vitriol,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1690,Amaranth,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1691,Bistort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1692,Comfrey,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1693,Damiana,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1694,Dragonsblood,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1695,Eyebright,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1696,Frankincense,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1697,Ginseng,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1698,Hawthorn,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1699,Henbane,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1700,Hyssop,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1701,Mandrake,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1702,Mugwort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1703,Myrrh,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1704,Saffron,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1705,Vervain,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1706,Wormwood,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1707,Yarrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1708,Powdered Agate,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1709,Powdered Amber,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1710,Powdered Azurite,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1711,Powdered Bloodstone,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1712,Powdered Carnelian,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1713,Powdered Hematite,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1714,Powdered Lapis Lazuli,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1715,Powdered Malachite,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1716,Powdered Moonstone,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1717,Powdered Onyx,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1718,Powdered Quartz,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1719,Powdered Turquoise,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1720,Copper Scarab,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1721,Gold Scarab,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1722,Iron Scarab,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1723,Lead Scarab,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1724,Pyreal Scarab,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1725,Silver Scarab,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1726,Alder Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1727,Ashwood Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1728,Birch Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1729,Blackthorn Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1730,Cedar Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1731,Ebony Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1732,Elder Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1733,Hazel Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1734,Hemlock Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1735,Oak Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1736,Poplar Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1737,Rowan Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1738,Willow Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1739,Yew Talisman,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1740,Blue Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1741,Brown Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1742,Green Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1743,Grey Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1744,Indigo Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1745,Orange Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1746,Pink Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1747,Red Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1748,Turquoise Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1749,Violet Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1750,White Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1751,Yellow Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1752,Prismatic Taper,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1753,Banderling Ceremonial Weapon,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1754,Banderling Ceremonial Weapon,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1755,Kelderam's Path,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1756,Partial Silver Key,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1757,Silver Key,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1758,Staff of the Nomads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1759,Rumuba's Jade Spear,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1760,Crushed Lapyan Plant,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1761,Crushed Minalim Plant,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1762,Crushed Argenory Plant,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1763,Vial of Lapyan Dye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1764,Vial of Argenory Dye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1765,Vial of Minalim Dye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1766,Lapyan Dye Pot,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1767,Minalim Dye Pot,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1768,Argenory Dye Pot,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1769,Stamped Lucky Gold Al-Arqas Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1770,Stamped Scarlet Red Al-Arqas Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1771,Stamped Holtburg Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1772,Stamped Holtburg Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1773,Stamped Lytelthorpe Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1774,Stamped Lytelthorpe Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1775,Stamped Nanto Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1776,Stamped Nanto Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1777,Stamped Rithwic Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1778,Stamped Rithwic Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1779,Stamped Samsur Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1780,Stamped Samsur Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1781,Stamped Shoushi Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1782,Stamped Shoushi Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1783,Stamped Yanshi Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1784,Stamped Yanshi Scarlet Red Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
1785,Stamped Yaraq Lucky Gold Letter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
